! R&S PA Compression Test Version 1.6
! (C) 2016 Rohde & Schwarz North America
! 
! Fri Feb 04 01:34:17 2016
! 
! VNA INSTRUMENT INFO
! Connection:       TCPIP
! Address:          127.0.0.1
! Make:             Rohde & Schwarz
! Model:            ZVA
! Serial No:        1145101099999999
! Firmware Version: 3.60
! Min Frequency:    300 KHz
! Max Frequency:    8 GHz
! Number of Ports:  4
! Options:
!     ZVA-K7
!     ZVA-K17
!     ZVAB-SIM
!     ZVT8-B63
!     ZVT8-B64
!     ZVT8-B65
!     ZVT8-B66
!     ZVT8-B68
!     ZVA8-B16
!     ZVA8-B21
!     ZVA8-B22
!     ZVA8-B23
!     ZVA8-B24
!     ZVA8-B31
!     ZVA8-B32
!     ZVA8-B33
!     ZVA8-B34
!     ZVT8-B67
!     ZVA-B7
! 
! PULSED RF? No
! 
! SETTINGS
! Start Frequency:        500 MHz
! Stop Frequency:         6 GHz
! Frequency Points:       51
! IF BW:                  100 KHz
! 
! Start Power:            -20 dBm
! Stop Power:             10 dBm
! Power Points:           61
! Compression value:      1 dB
! Include gain expansion? Yes
! Stop at compression?    Yes
! Post Condition:         None
! 
! Channel:                1
! Input port:             1
! Output port:            2
! 
! 
Frequency_Hz,             Pin_dBm,                  Pin_deg,                  Pout_dBm,                 Pout_deg,                 S11_dB,                   S11_deg,                  S21_dB,                   S21_deg,                  S12_dB,                   S12_deg,                  S22_dB,                   S22_deg
3.580000000000000e+09,    -1.817180029410408e+01,   0.000000000000000e+00,    -2.654319596012568e+00,   -5.734600485131880e+01,   -1.678551187106862e+01,   1.789170361543387e+02,    1.551748069809151e+01,    -5.734600485131880e+01,   -2.541114324717551e+01,   1.439691691092084e+02,    -1.076370023352230e+00,   1.430110069021958e+02
3.580000000000000e+09,    -1.766252571813484e+01,   0.000000000000000e+00,    -2.166136434540370e+00,   -5.788637400989623e+01,   -1.682172167296788e+01,   1.779357320518618e+02,    1.549638928359447e+01,    -5.788637400989623e+01,   -2.546049853000497e+01,   1.451379629052044e+02,    -1.053410726181234e+00,   1.426420107243464e+02
3.580000000000000e+09,    -1.714567983408722e+01,   0.000000000000000e+00,    -1.705214307760667e+00,   -5.756234403214885e+01,   -1.689770726082111e+01,   1.787757385357547e+02,    1.544046552632655e+01,    -5.756234403214885e+01,   -2.521672735938122e+01,   1.440003017396990e+02,    -1.182035991099020e+00,   1.433900842126565e+02
3.580000000000000e+09,    -1.663603231717075e+01,   0.000000000000000e+00,    -1.124811546983597e+00,   -5.772597893802772e+01,   -1.673572353983363e+01,   1.784946381956488e+02,    1.551122077018715e+01,    -5.772597893802772e+01,   -2.543891689822559e+01,   1.441532449107403e+02,    -9.861607980900606e-01,   1.430811538266341e+02
3.580000000000000e+09,    -1.615110041447422e+01,   0.000000000000000e+00,    -6.531782490569213e-01,   -5.778448668796170e+01,   -1.677501015312864e+01,   1.791123920677325e+02,    1.549792216541730e+01,    -5.778448668796170e+01,   -2.540734604863049e+01,   1.439541585656021e+02,    -1.066341918263849e+00,   1.435233654092831e+02
3.580000000000000e+09,    -1.573478643448052e+01,   0.000000000000000e+00,    -1.871221155149421e-01,   -5.771295963040474e+01,   -1.668192796943136e+01,   1.784084658958700e+02,    1.554766431896558e+01,    -5.771295963040474e+01,   -2.555792634925849e+01,   1.445691104889167e+02,    -1.253209790147756e+00,   1.427107830160125e+02
3.580000000000000e+09,    -1.518740217947378e+01,   0.000000000000000e+00,    3.128268482973304e-01,    -5.736464028704656e+01,   -1.677951924051174e+01,   1.790799757810178e+02,    1.550022902777111e+01,    -5.736464028704656e+01,   -2.523802694044105e+01,   1.448120107728392e+02,    -1.022742162142497e+00,   1.438008054357398e+02
3.580000000000000e+09,    -1.462143469063561e+01,   0.000000000000000e+00,    7.944192126453018e-01,    -5.793855146594722e+01,   -1.687052699499366e+01,   1.786220981962130e+02,    1.541585390328091e+01,    -5.793855146594722e+01,   -2.535544633025936e+01,   1.441285468854463e+02,    -1.247470463569775e+00,   1.434022640598563e+02
3.580000000000000e+09,    -1.424295174871714e+01,   0.000000000000000e+00,    1.278017031801941e+00,    -5.775839257577100e+01,   -1.671800774374109e+01,   1.786240452634163e+02,    1.552096878051908e+01,    -5.775839257577100e+01,   -2.537892335538663e+01,   1.439623873898682e+02,    -1.102796437215020e+00,   1.440921635501153e+02
3.580000000000000e+09,    -1.373200870021572e+01,   0.000000000000000e+00,    1.758218497382321e+00,    -5.754432217153610e+01,   -1.677617997648678e+01,   1.788316505682933e+02,    1.549022719759804e+01,    -5.754432217153610e+01,   -2.541350890587198e+01,   1.447760222792976e+02,    -1.197111830727997e+00,   1.442600519724264e+02
3.580000000000000e+09,    -1.322264770078726e+01,   0.000000000000000e+00,    2.257109232985878e+00,    -5.747461430792628e+01,   -1.678086384512999e+01,   1.789973730287280e+02,    1.547975693377314e+01,    -5.747461430792628e+01,   -2.533193201306160e+01,   1.437805532132934e+02,    -1.156639960166764e+00,   1.436890632222701e+02
3.580000000000000e+09,    -1.270458741803562e+01,   0.000000000000000e+00,    2.783338082084025e+00,    -5.771224407884376e+01,   -1.676111026706409e+01,   1.785061637091285e+02,    1.548792550011965e+01,    -5.771224407884376e+01,   -2.542675894005577e+01,   1.448602242762325e+02,    -1.236698066651189e+00,   1.435136716291150e+02
3.580000000000000e+09,    -1.218065147335641e+01,   0.000000000000000e+00,    3.264046226328713e+00,    -5.768804211221593e+01,   -1.680165873879992e+01,   1.787617274214697e+02,    1.544469769968512e+01,    -5.768804211221593e+01,   -2.543560210611893e+01,   1.440456319469302e+02,    -1.132515609579115e+00,   1.441691746787580e+02
3.580000000000000e+09,    -1.172612952931955e+01,   0.000000000000000e+00,    3.751743866405249e+00,    -5.766683082299462e+01,   -1.677370319737046e+01,   1.783992024644642e+02,    1.547787339572480e+01,    -5.766683082299462e+01,   -2.538666659982760e+01,   1.444472668158699e+02,    -1.143079967821286e+00,   1.427938914625088e+02
3.580000000000000e+09,    -1.121468672577981e+01,   0.000000000000000e+00,    4.238143057368291e+00,    -5.799314161174701e+01,   -1.680798408557279e+01,   1.781839385169372e+02,    1.545282978314810e+01,    -5.799314161174701e+01,   -2.528533976108764e+01,   1.443039947548967e+02,    -1.163045502490079e+00,   1.438157023480430e+02
3.580000000000000e+09,    -1.073026453616426e+01,   0.000000000000000e+00,    4.719775515188051e+00,    -5.788042923241085e+01,   -1.680316394262287e+01,   1.781789375899444e+02,    1.545004005135231e+01,    -5.788042923241085e+01,   -2.537836396788542e+01,   1.445484119194214e+02,    -1.241921380064822e+00,   1.433608946514045e+02
3.580000000000000e+09,    -1.025908299099368e+01,   0.000000000000000e+00,    5.198924381491654e+00,    -5.793968345589968e+01,   -1.678921213399355e+01,   1.780134383609350e+02,    1.545800737248533e+01,    -5.793968345589968e+01,   -2.533288609034038e+01,   1.444893673303274e+02,    -1.202437512286651e+00,   1.437000142567121e+02
3.580000000000000e+09,    -9.745430484514188e+00,   0.000000000000000e+00,    5.691772250298861e+00,    -5.767112308412682e+01,   -1.678994498709971e+01,   1.786305596368463e+02,    1.543720273481305e+01,    -5.767112308412682e+01,   -2.537228058140789e+01,   1.444673790769143e+02,    -1.196294549020661e+00,   1.434399004666160e+02
3.580000000000000e+09,    -9.307927910442224e+00,   0.000000000000000e+00,    6.169790137952651e+00,    -5.782879506874486e+01,   -1.674123818828718e+01,   1.782731448133316e+02,    1.547771804839488e+01,    -5.782879506874486e+01,   -2.539089160075267e+01,   1.444574746997872e+02,    -1.177025357445044e+00,   1.436017023127403e+02
3.580000000000000e+09,    -8.755167295263419e+00,   0.000000000000000e+00,    6.692345005927336e+00,    -5.786640117363131e+01,   -1.680849682748940e+01,   1.781627537578276e+02,    1.544751230119076e+01,    -5.786640117363131e+01,   -2.537640591064587e+01,   1.443944128254494e+02,    -1.206046869209096e+00,   1.434343744425020e+02
3.580000000000000e+09,    -8.219640105400622e+00,   0.000000000000000e+00,    7.193431414472448e+00,    -5.807418557348065e+01,   -1.680621261090617e+01,   1.778046611903830e+02,    1.541307151987307e+01,    -5.807418557348065e+01,   -2.538137877125909e+01,   1.442439294288805e+02,    -1.194226826001523e+00,   1.441567296793976e+02
3.580000000000000e+09,    -7.751412036624174e+00,   0.000000000000000e+00,    7.669554565332158e+00,    -5.787081819572083e+01,   -1.680229185751969e+01,   1.779384081108223e+02,    1.542096660195633e+01,    -5.787081819572083e+01,   -2.540772945907501e+01,   1.445990182188897e+02,    -1.188793757473380e+00,   1.434486171670806e+02
3.580000000000000e+09,    -7.254836569730593e+00,   0.000000000000000e+00,    8.157969097906387e+00,    -5.798515222505738e+01,   -1.681690158441530e+01,   1.776712948674295e+02,    1.541280566763698e+01,    -5.798515222505738e+01,   -2.537003074655530e+01,   1.442535726144430e+02,    -1.219611037518326e+00,   1.433653870031218e+02
3.580000000000000e+09,    -6.775144557024703e+00,   0.000000000000000e+00,    8.643316858960119e+00,    -5.806765805484391e+01,   -1.679855070524199e+01,   1.774959678126653e+02,    1.541846141598482e+01,    -5.806765805484391e+01,   -2.537932882031019e+01,   1.442208231470595e+02,    -1.184454383706762e+00,   1.434134838714468e+02
3.580000000000000e+09,    -6.291841735604990e+00,   0.000000000000000e+00,    9.132631181380944e+00,    -5.799933213436949e+01,   -1.680530433916885e+01,   1.774884594976558e+02,    1.542447291698593e+01,    -5.799933213436949e+01,   -2.537191247687858e+01,   1.444644829722864e+02,    -1.259802088809379e+00,   1.432957326438131e+02
3.580000000000000e+09,    -5.821309449159685e+00,   0.000000000000000e+00,    9.597067589606581e+00,    -5.809770700798160e+01,   -1.678614146020731e+01,   1.772417007678989e+02,    1.541837703876627e+01,    -5.809770700798160e+01,   -2.536801250456586e+01,   1.443837179977670e+02,    -1.222930361098725e+00,   1.430959563047703e+02
3.580000000000000e+09,    -5.299910588547050e+00,   0.000000000000000e+00,    1.008328417516425e+01,    -5.814077301010558e+01,   -1.683271954291233e+01,   1.768998593023501e+02,    1.538319476371130e+01,    -5.814077301010558e+01,   -2.538912871468175e+01,   1.441989593669727e+02,    -1.247780661150396e+00,   1.433159377258035e+02
3.580000000000000e+09,    -4.813933803851988e+00,   0.000000000000000e+00,    1.057072844207665e+01,    -5.839471092087010e+01,   -1.681752395843928e+01,   1.766331002696304e+02,    1.538466224592864e+01,    -5.839471092087010e+01,   -2.543205506648791e+01,   1.445051006963835e+02,    -1.285365400935707e+00,   1.433279861970242e+02
3.580000000000000e+09,    -4.266234786020497e+00,   0.000000000000000e+00,    1.110242004898474e+01,    -5.832110070421279e+01,   -1.683539899067181e+01,   1.765008122426756e+02,    1.536865483500524e+01,    -5.832110070421279e+01,   -2.543871493839979e+01,   1.440747211701651e+02,    -1.210354059505068e+00,   1.431266568221736e+02
3.580000000000000e+09,    -3.779826487131011e+00,   0.000000000000000e+00,    1.158377758243793e+01,    -5.849503115186494e+01,   -1.681781591439033e+01,   1.758549543587080e+02,    1.536360406956894e+01,    -5.849503115186494e+01,   -2.534000290854906e+01,   1.445606239401738e+02,    -1.241697567344195e+00,   1.431709140716069e+02
3.580000000000000e+09,    -3.273081860949233e+00,   0.000000000000000e+00,    1.207848830493949e+01,    -5.860633690261028e+01,   -1.683033066647565e+01,   1.755276243887941e+02,    1.535157016588872e+01,    -5.860633690261028e+01,   -2.539824862346258e+01,   1.441838687919813e+02,    -1.240742818938172e+00,   1.431212106071087e+02
3.580000000000000e+09,    -2.798868517753029e+00,   0.000000000000000e+00,    1.255335681451917e+01,    -5.874759549279321e+01,   -1.684401266626706e+01,   1.749243740904911e+02,    1.535222533227220e+01,    -5.874759549279321e+01,   -2.545135746654804e+01,   1.441137997877281e+02,    -1.255442591773958e+00,   1.432839031331307e+02
3.580000000000000e+09,    -2.281005718664673e+00,   0.000000000000000e+00,    1.306508376923714e+01,    -5.892830839397622e+01,   -1.684059388944059e+01,   1.741568737205965e+02,    1.534608948790181e+01,    -5.892830839397622e+01,   -2.541046640041066e+01,   1.446655065867704e+02,    -1.239473815466663e+00,   1.432342429485467e+02
3.580000000000000e+09,    -1.821087556190076e+00,   0.000000000000000e+00,    1.351912447754896e+01,    -5.916190746668801e+01,   -1.681727881014143e+01,   1.732928283852632e+02,    1.534021203373904e+01,    -5.916190746668801e+01,   -2.541935421077440e+01,   1.441776211859822e+02,    -1.252531339319372e+00,   1.432399919870911e+02
3.580000000000000e+09,    -1.319489799495610e+00,   0.000000000000000e+00,    1.394651436052164e+01,    -5.933986866679944e+01,   -1.680849178273168e+01,   1.722212277719857e+02,    1.526600416001725e+01,    -5.933986866679944e+01,   -2.541853584128467e+01,   1.444539050273344e+02,    -1.271938255991948e+00,   1.432602434586619e+02
3.580000000000000e+09,    -8.069304404920352e-01,   0.000000000000000e+00,    1.435000359960171e+01,    -5.976759799302459e+01,   -1.679460020560498e+01,   1.705657319648189e+02,    1.515693404009374e+01,    -5.976759799302459e+01,   -2.534352623744836e+01,   1.446838879368859e+02,    -1.268895775231081e+00,   1.431985058882792e+02
3.580000000000000e+09,    -2.805333796311338e-01,   0.000000000000000e+00,    1.409138030310394e+01,    -6.023155109739742e+01,   -1.676639077869574e+01,   1.688305741293340e+02,    1.437191368273508e+01,    -6.023155109739742e+01,   -2.545999767906187e+01,   1.444481977652270e+02,    -1.262811820647649e+00,   1.431599944300700e+02
3.690000000000000e+09,    -1.939187194128642e+01,   0.000000000000000e+00,    -3.808392139587276e+00,   -6.637350378619108e+01,   -1.941894951693304e+01,   -1.470834258033174e+00,   1.558347980169914e+01,    -6.637350378619108e+01,   -2.521120930096325e+01,   1.306100982862851e+02,    -1.958666698471464e+00,   -1.713829112248825e+02
3.690000000000000e+09,    -1.899491077452606e+01,   0.000000000000000e+00,    -3.332386861653204e+00,   -6.649699034916172e+01,   -1.942901349838797e+01,   -1.263229241812661e+00,   1.566252391287286e+01,    -6.649699034916172e+01,   -2.504906571312408e+01,   1.318096969713179e+02,    -2.335040978269755e+00,   -1.727468254156569e+02
3.690000000000000e+09,    -1.850752948797115e+01,   0.000000000000000e+00,    -2.854279064778884e+00,   -6.556318588929221e+01,   -1.937977789698737e+01,   -4.658560073241904e-01,   1.565325042319227e+01,    -6.556318588929221e+01,   -2.507352655548436e+01,   1.303672593242015e+02,    -2.061212537611234e+00,   -1.734800576828984e+02
3.690000000000000e+09,    -1.791210674651534e+01,   0.000000000000000e+00,    -2.384019368748469e+00,   -6.574321314629732e+01,   -1.948956000382451e+01,   -1.424377273081271e+00,   1.552808737776687e+01,    -6.574321314629732e+01,   -2.517306643559699e+01,   1.303991568197291e+02,    -2.309951465173099e+00,   -1.732177337644413e+02
3.690000000000000e+09,    -1.752415925854537e+01,   0.000000000000000e+00,    -1.906924839497226e+00,   -6.577460132819091e+01,   -1.939675000262519e+01,   -1.008779879021314e+00,   1.561723441904815e+01,    -6.577460132819091e+01,   -2.518071482082780e+01,   1.310454900734689e+02,    -2.262455614478958e+00,   -1.731959307411117e+02
3.690000000000000e+09,    -1.697041193782945e+01,   0.000000000000000e+00,    -1.439921682959390e+00,   -6.661216034913369e+01,   -1.941856471327220e+01,   -4.933070595293577e-01,   1.553049025487006e+01,    -6.661216034913369e+01,   -2.510135802100807e+01,   1.307325688973166e+02,    -2.373790630042836e+00,   -1.721032245756949e+02
3.690000000000000e+09,    -1.644785647453349e+01,   0.000000000000000e+00,    -8.847227259491923e-01,   -6.675338088767843e+01,   -1.942035019100309e+01,   -1.054773631496081e+00,   1.556313374858430e+01,    -6.675338088767843e+01,   -2.518581503198803e+01,   1.304578812275181e+02,    -2.224845026759842e+00,   -1.740180830690109e+02
3.690000000000000e+09,    -1.598192977814361e+01,   0.000000000000000e+00,    -4.107182389596051e-01,   -6.627694215927806e+01,   -1.936579366806718e+01,   -8.364514849517867e-01,   1.557121153918400e+01,    -6.627694215927806e+01,   -2.507826393243933e+01,   1.310659276782633e+02,    -2.317988643091319e+00,   -1.745306663005302e+02
3.690000000000000e+09,    -1.550404444636303e+01,   0.000000000000000e+00,    7.407198927880110e-02,    -6.642716522144016e+01,   -1.938113365955723e+01,   -1.248673237262446e+00,   1.557811643564183e+01,    -6.642716522144016e+01,   -2.515198016516095e+01,   1.307932217083871e+02,    -2.227929253819719e+00,   -1.737599470562664e+02
3.690000000000000e+09,    -1.501127625348240e+01,   0.000000000000000e+00,    5.477221902345590e-01,    -6.609341494056466e+01,   -1.943920733563088e+01,   -1.062431351340548e+00,   1.555899844371696e+01,    -6.609341494056466e+01,   -2.509429826336485e+01,   1.305543549080724e+02,    -2.382425391180111e+00,   -1.747095046501600e+02
3.690000000000000e+09,    -1.453993057019208e+01,   0.000000000000000e+00,    1.029408754160880e+00,    -6.646676244425284e+01,   -1.935554445320953e+01,   -1.431388753718781e+00,   1.556933932435296e+01,    -6.646676244425284e+01,   -2.511353964781137e+01,   1.299846236944679e+02,    -2.337166487164620e+00,   -1.744766379126002e+02
3.690000000000000e+09,    -1.402503880709412e+01,   0.000000000000000e+00,    1.512408828184620e+00,    -6.607396520069823e+01,   -1.939647490862157e+01,   -1.260487277700455e+00,   1.553744763527874e+01,    -6.607396520069823e+01,   -2.515086083878391e+01,   1.305970099818494e+02,    -2.269915089390512e+00,   -1.749519907696078e+02
3.690000000000000e+09,    -1.356414258196016e+01,   0.000000000000000e+00,    2.004696721569276e+00,    -6.652882622206799e+01,   -1.934222785826809e+01,   -1.525300286237218e+00,   1.556883930352944e+01,    -6.652882622206799e+01,   -2.509491334203360e+01,   1.305675374275297e+02,    -2.236705746663398e+00,   -1.736176810564642e+02
3.690000000000000e+09,    -1.305041613150163e+01,   0.000000000000000e+00,    2.480446434597891e+00,    -6.637979252071439e+01,   -1.942079177481527e+01,   -1.395411586256743e+00,   1.553086256609953e+01,    -6.637979252071439e+01,   -2.500780404268571e+01,   1.304186885760866e+02,    -2.286595153453445e+00,   -1.747713871950678e+02
3.690000000000000e+09,    -1.254819873146915e+01,   0.000000000000000e+00,    3.010875225717195e+00,    -6.633086348611953e+01,   -1.939308137273679e+01,   -1.430026607763221e+00,   1.555907395718634e+01,    -6.633086348611953e+01,   -2.507632085768696e+01,   1.305996806621894e+02,    -2.274608602196411e+00,   -1.734968169040955e+02
3.690000000000000e+09,    -1.203632464450725e+01,   0.000000000000000e+00,    3.494439840591829e+00,    -6.625989868985891e+01,   -1.939590879448328e+01,   -1.545659566984030e+00,   1.553076448509908e+01,    -6.625989868985891e+01,   -2.512565895085006e+01,   1.308603003789486e+02,    -2.289775788833938e+00,   -1.738497037241684e+02
3.690000000000000e+09,    -1.151614497970141e+01,   0.000000000000000e+00,    3.990862589025493e+00,    -6.640735106479607e+01,   -1.937789027462000e+01,   -1.379935509913632e+00,   1.550700756872690e+01,    -6.640735106479607e+01,   -2.518964646861744e+01,   1.304719013520468e+02,    -2.242674477053647e+00,   -1.744332779258046e+02
3.690000000000000e+09,    -1.108459324104548e+01,   0.000000000000000e+00,    4.468414850086138e+00,    -6.635763195008848e+01,   -1.941156355687102e+01,   -1.589574264705674e+00,   1.555300809113162e+01,    -6.635763195008848e+01,   -2.517506327197072e+01,   1.306964741307798e+02,    -2.283940843684920e+00,   -1.739866470037868e+02
3.690000000000000e+09,    -1.058566049456795e+01,   0.000000000000000e+00,    4.947892148837687e+00,    -6.635726881649980e+01,   -1.938863666947058e+01,   -1.767541786819673e+00,   1.553355264340563e+01,    -6.635726881649980e+01,   -2.517889995271197e+01,   1.310700643106240e+02,    -2.317293098981575e+00,   -1.740493690114965e+02
3.690000000000000e+09,    -1.010657517201153e+01,   0.000000000000000e+00,    5.430833804182630e+00,    -6.652965580589040e+01,   -1.938852483922751e+01,   -1.685985200538224e+00,   1.553740897619416e+01,    -6.652965580589040e+01,   -2.514401518391260e+01,   1.306842552267872e+02,    -2.316718700350319e+00,   -1.744216569604104e+02
3.690000000000000e+09,    -9.596181752628844e+00,   0.000000000000000e+00,    5.914584252606570e+00,    -6.655945752443232e+01,   -1.941830734498221e+01,   -1.866343702695489e+00,   1.551076600523541e+01,    -6.655945752443232e+01,   -2.516186930692621e+01,   1.310631789511046e+02,    -2.214768936755263e+00,   -1.740410963758912e+02
3.690000000000000e+09,    -9.121016300423172e+00,   0.000000000000000e+00,    6.393661972041556e+00,    -6.657348815017782e+01,   -1.936726535793942e+01,   -1.970024510554275e+00,   1.551467827246473e+01,    -6.657348815017782e+01,   -2.515470585468641e+01,   1.314532380185268e+02,    -2.221844221401850e+00,   -1.740947458641400e+02
3.690000000000000e+09,    -8.584703893614133e+00,   0.000000000000000e+00,    6.918795316762143e+00,    -6.658138812281281e+01,   -1.939379100573228e+01,   -2.053770366233310e+00,   1.550349921037628e+01,    -6.658138812281281e+01,   -2.514460245403454e+01,   1.307066092306949e+02,    -2.282039971012864e+00,   -1.743861036247292e+02
3.690000000000000e+09,    -8.110502404557373e+00,   0.000000000000000e+00,    7.407932368359095e+00,    -6.656992692989603e+01,   -1.934143128762978e+01,   -2.309086512745648e+00,   1.551843477291647e+01,    -6.656992692989603e+01,   -2.513155187018608e+01,   1.308676661996498e+02,    -2.270620218899064e+00,   -1.742712399001116e+02
3.690000000000000e+09,    -7.604900516383950e+00,   0.000000000000000e+00,    7.883503540733772e+00,    -6.658829839882908e+01,   -1.936238295625372e+01,   -2.059945867646408e+00,   1.548840405711772e+01,    -6.658829839882908e+01,   -2.516631777935155e+01,   1.309043721111764e+02,    -2.296638011163989e+00,   -1.743812243755425e+02
3.690000000000000e+09,    -7.134525648577814e+00,   0.000000000000000e+00,    8.361810919671726e+00,    -6.649413587797430e+01,   -1.936102992645610e+01,   -2.380652053680901e+00,   1.549633656824954e+01,    -6.649413587797430e+01,   -2.513557171526047e+01,   1.308827282747449e+02,    -2.249579759330526e+00,   -1.742350454518250e+02
3.690000000000000e+09,    -6.638318498775376e+00,   0.000000000000000e+00,    8.843278241500453e+00,    -6.650761286559789e+01,   -1.937842131445796e+01,   -2.561633921363652e+00,   1.548159674027583e+01,    -6.650761286559789e+01,   -2.513595223268385e+01,   1.311625013780874e+02,    -2.223277289016583e+00,   -1.743149784007755e+02
3.690000000000000e+09,    -6.153273505905993e+00,   0.000000000000000e+00,    9.318056270180131e+00,    -6.682772068847552e+01,   -1.933638364714127e+01,   -2.818747598700770e+00,   1.547132977608612e+01,    -6.682772068847552e+01,   -2.515419087662329e+01,   1.313006022884935e+02,    -2.219784445877925e+00,   -1.743937026348933e+02
3.690000000000000e+09,    -5.651151961516391e+00,   0.000000000000000e+00,    9.807965551159924e+00,    -6.680088120963073e+01,   -1.933810637948704e+01,   -3.110118941411820e+00,   1.545911751267631e+01,    -6.680088120963073e+01,   -2.514964708823353e+01,   1.308192704665783e+02,    -2.206440711612951e+00,   -1.747124503489335e+02
3.690000000000000e+09,    -5.190251599462279e+00,   0.000000000000000e+00,    1.027197792213425e+01,    -6.692443604080130e+01,   -1.934615795771457e+01,   -3.371105098500703e+00,   1.546222952159653e+01,    -6.692443604080130e+01,   -2.511520071044113e+01,   1.308329979474412e+02,    -2.228385450013232e+00,   -1.744108480430687e+02
3.690000000000000e+09,    -4.683800332813085e+00,   0.000000000000000e+00,    1.076554785297579e+01,    -6.697014085496359e+01,   -1.929806203424087e+01,   -3.887414099086931e+00,   1.544934818578887e+01,    -6.697014085496359e+01,   -2.514115758911637e+01,   1.309539350790116e+02,    -2.255474788017137e+00,   -1.745131431343037e+02
3.690000000000000e+09,    -4.135261652505513e+00,   0.000000000000000e+00,    1.128958085917296e+01,    -6.710541921338360e+01,   -1.929773726209676e+01,   -4.423483661139399e+00,   1.542484251167847e+01,    -6.710541921338360e+01,   -2.523274181741621e+01,   1.307806028681234e+02,    -2.243560000524560e+00,   -1.745322176685972e+02
3.690000000000000e+09,    -3.662221982372081e+00,   0.000000000000000e+00,    1.175551974057747e+01,    -6.725282923965067e+01,   -1.928410989131068e+01,   -5.138635841218111e+00,   1.541774172294955e+01,    -6.725282923965067e+01,   -2.513303559131741e+01,   1.314309585603063e+02,    -2.249624505959458e+00,   -1.746326533793261e+02
3.690000000000000e+09,    -3.152224733743374e+00,   0.000000000000000e+00,    1.225928021919545e+01,    -6.743568161242059e+01,   -1.925106678333111e+01,   -5.753396981250398e+00,   1.541150495293882e+01,    -6.743568161242059e+01,   -2.520169828863031e+01,   1.307212371437217e+02,    -2.270691183581893e+00,   -1.744723129351492e+02
3.690000000000000e+09,    -2.684721907690943e+00,   0.000000000000000e+00,    1.273754399567785e+01,    -6.758956866416234e+01,   -1.918180743429755e+01,   -6.669175985198918e+00,   1.542226590336879e+01,    -6.758956866416234e+01,   -2.527245596712892e+01,   1.304886557592861e+02,    -2.244205368607421e+00,   -1.743834227240678e+02
3.690000000000000e+09,    -2.181062905502287e+00,   0.000000000000000e+00,    1.322968918355027e+01,    -6.776886831237304e+01,   -1.913568636269915e+01,   -7.724391404395112e+00,   1.541075208905256e+01,    -6.776886831237304e+01,   -2.520329043612929e+01,   1.311363446757900e+02,    -2.253838539515231e+00,   -1.744405013051682e+02
3.690000000000000e+09,    -1.711578772080781e+00,   0.000000000000000e+00,    1.366843160477711e+01,    -6.809047244853298e+01,   -1.906415465212386e+01,   -8.952399556179598e+00,   1.538001037685789e+01,    -6.809047244853298e+01,   -2.520820120211509e+01,   1.313812976887393e+02,    -2.243354068940526e+00,   -1.743720454489669e+02
3.690000000000000e+09,    -1.220700543683190e+00,   0.000000000000000e+00,    1.407169131159710e+01,    -6.832354148385477e+01,   -1.896270130819435e+01,   -1.054210079488905e+01,   1.529239185528029e+01,    -6.832354148385477e+01,   -2.520768088241237e+01,   1.308824735074092e+02,    -2.217693658494476e+00,   -1.743613656939675e+02
3.690000000000000e+09,    -7.188365609847835e-01,   0.000000000000000e+00,    1.444345856974745e+01,    -6.866878496218524e+01,   -1.881838347842605e+01,   -1.246303431944268e+01,   1.516229513073224e+01,    -6.866878496218524e+01,   -2.520684035926754e+01,   1.307646039668813e+02,    -2.248115180510945e+00,   -1.744702348311725e+02
3.690000000000000e+09,    -1.938008213499494e-01,   0.000000000000000e+00,    1.474856970069373e+01,    -6.895665677322344e+01,   -1.856225444141997e+01,   -1.528242261496269e+01,   1.494237052204368e+01,    -6.895665677322344e+01,   -2.515740321775150e+01,   1.316495619964747e+02,    -2.228012689339590e+00,   -1.744994751947051e+02
3.690000000000000e+09,    3.043747361527345e-01,    0.000000000000000e+00,    1.470791779954639e+01,    -6.992075128780365e+01,   -1.827721841563567e+01,   -1.843005725002380e+01,   1.440354306339365e+01,    -6.992075128780365e+01,   -2.523160993196814e+01,   1.315351352683369e+02,    -2.258557043548740e+00,   -1.744101580773557e+02
3.800000000000000e+09,    -1.955959570682992e+01,   0.000000000000000e+00,    -4.125816139830803e+00,   -7.227210184865361e+01,   -1.570024598874607e+01,   -1.637783918182438e+02,   1.543377956699911e+01,    -7.227210184865361e+01,   -2.573280963203678e+01,   1.255691814557969e+02,    1.209598300793330e+00,    8.069616017785329e+01
3.800000000000000e+09,    -1.913639090449033e+01,   0.000000000000000e+00,    -3.642378638910385e+00,   -7.195879505840915e+01,   -1.560685344699163e+01,   -1.626083556752293e+02,   1.549401226557995e+01,    -7.195879505840915e+01,   -2.579946326335175e+01,   1.258771969102331e+02,    1.334863346749489e+00,    7.935900741330919e+01
3.800000000000000e+09,    -1.865207950895736e+01,   0.000000000000000e+00,    -3.170038958229304e+00,   -7.208754529916642e+01,   -1.565166540847774e+01,   -1.633847033846140e+02,   1.548204055072806e+01,    -7.208754529916642e+01,   -2.578247478841373e+01,   1.260135446432722e+02,    1.259581025206981e+00,    7.999387502189872e+01
